beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
5AM Saint,BrewDog,Red Ale - American Amber / Red,5,35,,BrewDog Shoreditch,London,Greater London,United Kingdom,51.5246,-0.0726124,4.5,25/07/2014 22:20,https://untappd.com/c/102090963,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,102090963,6976,241,,3.63,3.63,,0,0
Brixton Porter,BrewDog,Porter - English,5,50,,BrewDog Shoreditch,London,Greater London,United Kingdom,51.5246,-0.0726124,2,25/07/2014 22:24,https://untappd.com/c/102092613,https://untappd.com/beer/509364,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,102092613,509364,241,,3.58,3.58,,0,0
Yellow Donkey,Santorini Brewing Co.,Blonde Ale,5,19,,,,,,,,3,27/07/2014 15:34,https://untappd.com/c/102769740,https://untappd.com/beer/106761,https://untappd.com/brewery/19919,Greece,Σαντορίνη,84700,,,,102769740,106761,19919,,3.6,3.61,,0,0
Heineken,Heineken,Lager - Euro Pale,5,19,,Amsterdam- Holland,,,United Kingdom,51.5284,-0.0872256,0.5,28/07/2014 17:17,https://untappd.com/c/103032956,https://untappd.com/beer/5860,https://untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid-Holland,,,,103032956,5860,1400,,2.92,2.92,,0,0
Abbot Ale,Greene King,Extra Special / Strong Bitter,5,50,,15 Queen Street,Maidenhead,Berkshire,United Kingdom,51.5223,-0.720116,3,29/07/2014 23:26,https://untappd.com/c/103247757,https://untappd.com/beer/3478,https://untappd.com/brewery/612,England,Bury St Edmunds,Suffolk,,,,103247757,3478,612,,3.28,3.28,,0,0
Amstel,Amstel Bier,Lager - Euro Pale,5,21,,Amsterdam,A'dam,,United Kingdom,51.5542,-0.0988759,2.5,08/08/2014 23:01,https://untappd.com/c/105701694,https://untappd.com/beer/72160,https://untappd.com/brewery/37,Netherlands,Zoeterwoude,Zuid-Holland,,,,105701694,72160,37,,2.85,2.85,,0,0
Alfa (Άλφα) Beer,Athenian Brewery,Lager - Pale,5,0,,,,,,,,2.5,08/08/2014 23:04,https://untappd.com/c/105702830,https://untappd.com/beer/51595,https://untappd.com/brewery/53,Greece,Egaleo,Αττική,,,,105702830,51595,53,,2.91,2.92,,0,0
Mythos,Olympic Brewery,Lager - Pale,5,17,,,,,,,,2.5,08/08/2014 23:06,https://untappd.com/c/105703838,https://untappd.com/beer/5650,https://untappd.com/brewery/3539,Greece,Kifissia,Attica,,,,105703838,5650,3539,,3.01,3.01,,0,0
Ichiban (Ichiban Shibori) (一番搾り),Kirin Brewery Company,Lager - Pale,5,18,,Sushi Mania,London,Greater London,United Kingdom,51.574,-0.201064,3,11/08/2014 20:22,https://untappd.com/c/106625366,https://untappd.com/beer/4667,https://untappd.com/brewery/741,Japan,Nakano-ku,Tokyo,,,,106625366,4667,741,https://untappd.s3.amazonaws.com/photo/2014_08_11/36b270b955ae284182e78d3363edc850_raw.jpg,3.12,3.12,,0,0
Gourmet Burger Kitchen Pale Ale,Laverstoke Park Farm,Pale Ale - English,5,0,,Gourmet Burger Kitchen,London,Greater London,United Kingdom,51.543,-0.007571,1.5,13/08/2014 13:53,https://untappd.com/c/106927576,https://untappd.com/beer/255659,https://untappd.com/brewery/7513,England,"Overton, Nr Basingstoke",Hants,,,,106927576,255659,7513,,3.23,3.29,,0,0
Samuel Adams Boston Lager,Boston Beer Company,Lager - Vienna,5,30,,Old Ivy House,London,Greater London,United Kingdom,51.5258,-0.0997967,2.5,17/08/2014 13:21,https://untappd.com/c/108094758,https://untappd.com/beer/3914,https://untappd.com/brewery/157,United States,Boston,MA,,,,108094758,3914,157,https://untappd.s3.amazonaws.com/photo/2014_08_17/ef4d3f3e21653e757c6cd4c9df6fcb95_raw.jpg,3.42,3.42,,1,0
Budweiser Budvar B:ORIGINAL / Czechvar B:ORIGINAL,Budějovický Budvar,Pilsner - Czech,5,32,,,,,,,,3.5,28/08/2014 21:11,https://untappd.com/c/110558972,https://untappd.com/beer/5385,https://untappd.com/brewery/245,Czech Republic,České Budějovice,Jihozápad,,,,110558972,5385,245,,3.27,3.27,,0,0
Stella Artois,Stella Artois,Lager - Euro Pale,5,24,,,,,,,,3,28/08/2014 22:47,https://untappd.com/c/110577135,https://untappd.com/beer/4010,https://untappd.com/brewery/265,Belgium,Leuven,Vlaanderen,,,,110577135,4010,265,,3.25,3.25,,0,0
3 Weiss Monkeys,London Fields,IPA - White,5,0,,The Camden Head,Islington,Greater London,United Kingdom,51.5356,-0.102971,4,02/09/2014 00:14,https://untappd.com/c/111916617,https://untappd.com/beer/370352,https://untappd.com/brewery/15411,England,City of London,London,,,,111916617,370352,15411,https://untappd.s3.amazonaws.com/photo/2014_09_01/b2d5cf5410e068b1fcc44f590d6970ad_raw.jpg,3.43,3.44,,0,0
Franziskaner Premium Weissbier Naturtrüb,Spaten-Franziskaner-Löwenbräu-Gruppe,Hefeweizen,5,12,Bottle,,,,,,,4,18/10/2014 08:12,https://untappd.com/c/122884826,https://untappd.com/beer/14564,https://untappd.com/brewery/1176,Germany,Munich,Bayern,,,,122884826,14564,1176,https://untappd.s3.amazonaws.com/photo/2014_10_18/25c7f9c9ab4538a3077e771b4abda77b_raw.jpg,3.71,3.71,,0,0
Summerfest (2014),Sierra Nevada Brewing Co.,Pilsner - Czech,5,0,Bottle,,,,,,,4,19/10/2014 06:40,https://untappd.com/c/123320074,https://untappd.com/beer/629533,https://untappd.com/brewery/1142,United States,Chico,CA,,,,123320074,629533,1142,,3.41,3.41,,0,0
Coors Banquet,Coors Brewing Company,Lager - American,5,15,Can,,,,,,,2.5,26/10/2014 15:06,https://untappd.com/c/125177800,https://untappd.com/beer/3833,https://untappd.com/brewery/399,United States,Golden,CO,,,,125177800,3833,399,,2.76,2.76,,0,0
Bah Humbug,Wychwood Brewery,Winter Ale,5,4,Bottle,,,,,,,3,16/11/2014 22:20,https://untappd.com/c/130217678,https://untappd.com/beer/445,https://untappd.com/brewery/1376,England,Witney,Oxfordshire,,,,130217678,445,1376,,3.32,3.33,,0,0
FIX Hellas,Olympic Brewery,Lager - Helles,5,20,Bottle,,,,,,,1,29/11/2014 19:37,https://untappd.com/c/133678140,https://untappd.com/beer/13276,https://untappd.com/brewery/3539,Greece,Kifissia,Attica,,,,133678140,13276,3539,,2.92,2.92,,0,0
Jack Brand Crystal Rye IPA,Adnams,IPA - Rye,5,0,Bottle,The Moon Under Water (Wetherspoon),London,Greater London,United Kingdom,51.5103,-0.129723,3,14/12/2014 20:34,https://untappd.com/c/137577153,https://untappd.com/beer/383940,https://untappd.com/brewery/11,England,Southwold,Suffolk,,,,137577153,383940,11,,3.32,3.32,,0,0
Tetley's English Ale,Joshua Tetley & Son,Pale Ale - English,5,0,Keg,,,,,,,2,22/12/2014 22:41,https://untappd.com/c/139645034,https://untappd.com/beer/9826,https://untappd.com/brewery/183905,England,Leeds,West Yorkshire,,,,139645034,9826,183905,https://untappd.s3.amazonaws.com/photo/2014_12_22/0832cbb5600cc054faeccc1f006e56fd_raw.jpg,3.13,3.15,,0,0
Dark Lord,Batemans,Dark Ale,5,0,Bottle,,,,,,,3.5,26/12/2014 22:56,https://untappd.com/c/141008611,https://untappd.com/beer/35504,https://untappd.com/brewery/8151,England,Wainfleet All Saints,Lincolnshire,,,,141008611,35504,8151,https://untappd.s3.amazonaws.com/photo/2014_12_26/cdc89cd700fa78b77589a143c886142d_raw.jpg,3.53,3.54,,0,0
USA Wheat,Tiny Rebel Brewing Co,Witbier,5,30,Keg,,,,,,,4,29/12/2014 23:30,https://untappd.com/c/142158496,https://untappd.com/beer/527177,https://untappd.com/brewery/16039,Wales,Newport Docks,Newport,,,,142158496,527177,16039,https://untappd.s3.amazonaws.com/photo/2014_12_29/7bb96a1035c5865ed8a8e87f7327337f_raw.jpg,3.5,3.56,,0,0
Nut Brown Ale,AleSmith Brewing Company,Brown Ale - English,5,17,,BrewDog Camden,London,Greater London,United Kingdom,51.5383,-0.140923,4.5,01/01/2015 03:08,https://untappd.com/c/142972667,https://untappd.com/beer/6315,https://untappd.com/brewery/2471,United States,San Diego,CA,,,,142972667,6315,2471,https://untappd.s3.amazonaws.com/photo/2015_01_01/13ae77ddcc593009b1db75ccfec0c8e7_raw.jpg,3.73,3.73,,0,0
Budweiser,Anheuser-Busch,Lager - American,5,12,,,,,,,,3,10/01/2015 22:45,https://untappd.com/c/145567754,https://untappd.com/beer/3783,https://untappd.com/brewery/44,United States,St. Louis,MO,,,,145567754,3783,44,https://untappd.s3.amazonaws.com/photo/2015_01_10/0c0ca04b2dd63d9b0c917c6055a2ec37_raw.jpg,2.56,2.56,,0,0
Carib Lager,Carib Brewery Limited,Lager - American,5,0,,,,,,,,1,24/01/2015 22:42,https://untappd.com/c/149254369,https://untappd.com/beer/12649,https://untappd.com/brewery/4956,Trinidad and Tobago,Champ Fleurs,San Juan-Laventille,,,,149254369,12649,4956,https://untappd.s3.amazonaws.com/photo/2015_01_24/4a582368e50e84b24d02708b43ce8ead_raw.jpg,2.93,2.94,,0,0
Moosehead Lager,Moosehead Breweries Limited,Lager - American,5,13,,TGI Fridays,Stratford,Greater London,United Kingdom,51.5427,-0.00719299,2.5,31/01/2015 00:38,https://untappd.com/c/150691313,https://untappd.com/beer/5440,https://untappd.com/brewery/886,Canada,Saint John,NB,,,,150691313,5440,886,https://untappd.s3.amazonaws.com/photo/2015_01_31/37d84e8c4103697103ef59150ce3e2d8_raw.jpg,3.11,3.11,,0,0
Bengal Lancer,Fuller's Brewery,IPA - English,5,0,,,,,,,,4,07/02/2015 22:23,https://untappd.com/c/153051079,https://untappd.com/beer/13458,https://untappd.com/brewery/3296,England,London,Greater London,,,,153051079,13458,3296,https://untappd.s3.amazonaws.com/photo/2015_02_07/318a9a4ac82fa6e5c5e927e76a3a6185_raw.jpg,3.45,3.46,,0,0
Fraoch Heather Ale,Williams Brothers Brewing Co.,Gruit / Ancient Herbed Ale,5,12,,,,,,,,3.5,21/02/2015 22:58,https://untappd.com/c/157035590,https://untappd.com/beer/3109,https://untappd.com/brewery/1367,Scotland,Kelliebank,Clackmannanshire,,,,157035590,3109,1367,https://untappd.s3.amazonaws.com/photo/2015_02_21/35306f33ccf6da250c78445408ba9bf3_raw.jpg,3.47,3.48,,0,0
Carlsberg,Carlsberg Group,Lager - Euro Pale,5,8,,Nissi,London,Greater London,United Kingdom,51.619,-0.112809,3,18/03/2015 22:01,https://untappd.com/c/164228656,https://untappd.com/beer/5991,https://untappd.com/brewery/344,Denmark,Copenhagen,Region Hovedstaden,,,,164228656,5991,344,,2.97,2.97,,0,0
Sagres Branca,Sociedade Central de Cervejas e Bebidas SA,Pilsner - Other,5,0,,The Fox,Palmers Green,Greater London,United Kingdom,51.6205,-0.106417,2.5,18/03/2015 22:02,https://untappd.com/c/164229082,https://untappd.com/beer/311619,https://untappd.com/brewery/54809,Portugal,Vialonga,Área Metropolitana de Lisboa,,,,164229082,311619,54809,,2.9,2.9,,0,0
Steinlager Pure,Lion Breweries NZ,Lager - Pale,5,0,,Jetlag Sports Bar,Fitzrovia,Greater London,United Kingdom,51.5222,-0.140966,2.5,29/03/2015 11:07,https://untappd.com/c/167740129,https://untappd.com/beer/22183,https://untappd.com/brewery/39302,New Zealand,Manukau,Auckland,,,,167740129,22183,39302,https://untappd.s3.amazonaws.com/photo/2015_03_29/0d16af99b4a7b660c4deb3dff7387b5e_raw.jpg,3.02,3.03,,0,0
San Miguel,Carlsberg UK,Lager - Euro Pale,5,4,Keg,Coach & Horses,Cheshunt,Hertfordshire,United Kingdom,51.694,-0.034467,3.5,04/04/2015 07:27,https://untappd.com/c/169410136,https://untappd.com/beer/6439,https://untappd.com/brewery/148366,England,Northampton,Northamptonshire,,,,169410136,6439,148366,https://untappd.s3.amazonaws.com/photo/2015_04_04/aca18a72dd9584d2db4ec8c32862ce07_raw.jpg,2.95,2.95,,0,0
TangleFoot,Badger Beers (Hall & Woodhouse),Golden Ale,5,0,,The Ship and Shovell,London,Greater London,United Kingdom,51.5076,-0.124702,3,19/04/2015 17:58,https://untappd.com/c/174486366,https://untappd.com/beer/29338,https://untappd.com/brewery/1752,England,Blandford St Mary,Dorset,,,,174486366,29338,1752,,3.36,3.36,,0,0
Taddy Porter,Samuel Smith,Porter - English,5,32,,Lyceum Tavern,London,Greater London,United Kingdom,51.5112,-0.119504,2.5,19/04/2015 18:21,https://untappd.com/c/174493093,https://untappd.com/beer/2241,https://untappd.com/brewery/1099,England,Tadcaster,North Yorkshire,,,,174493093,2241,1099,https://untappd.s3.amazonaws.com/photo/2015_04_19/71374fe1f0008fad592b887ae3c62bf8_raw.jpg,3.69,3.69,,0,0
Pure Brewed Organic Lager,Samuel Smith,Lager - Pale,5,0,,,,,,,,4,25/04/2015 22:01,https://untappd.com/c/176338900,https://untappd.com/beer/9007,https://untappd.com/brewery/1099,England,Tadcaster,North Yorkshire,,,,176338900,9007,1099,https://untappd.s3.amazonaws.com/photo/2015_04_25/12ba8a5cd6a7a0bc01b85ac42868f8a8_raw.jpg,3.48,3.49,,0,0
Stairway,Ludlow Brewing Company,Pale Ale - English,5,0,,Ludlow Brewing Co,,,United Kingdom,52.367,-2.71391,4,26/04/2015 14:48,https://untappd.com/c/176718468,https://untappd.com/beer/159116,https://untappd.com/brewery/10240,England,Ludlow,Shropshire,,,,176718468,159116,10240,,3.6,3.61,,0,0
1st Quality Cider,Westons Cider,Cider - Traditional,5,0,,Ludlow Brewing Co,,,United Kingdom,52.367,-2.71391,3,26/04/2015 18:32,https://untappd.com/c/176768615,https://untappd.com/beer/217633,https://untappd.com/brewery/6135,England,Ledbury,Herefordshire,,,,176768615,217633,6135,,3.16,3.6,,0,0
Cascade Pale Ale,Marks & Spencer,Pale Ale - American,5,0,,,,,,,,3.5,25/05/2015 19:10,https://untappd.com/c/186369303,https://untappd.com/beer/352661,https://untappd.com/brewery/242395,England,City of London,London,,,,186369303,352661,242395,,3.3,3.34,,0,0
Silly Saison,Brasserie de Silly,Farmhouse Ale - Saison,5,0,,,,,,,,3.25,27/05/2015 20:25,https://untappd.com/c/186866076,https://untappd.com/beer/27571,https://untappd.com/brewery/179,Belgium,Silly,Wallonie,,,,186866076,27571,179,https://untappd.s3.amazonaws.com/photo/2015_05_27/7b3e032b66b09939b8d5378422e6b0b5_raw.jpg,3.28,3.29,,0,0
Vanilla Porter,Mill Street Brewery,Porter - English,5,29,,,,,,,,3.25,06/06/2015 21:39,https://untappd.com/c/190332284,https://untappd.com/beer/12810,https://untappd.com/brewery/1695,Canada,Toronto,ON,,,,190332284,12810,1695,https://untappd.s3.amazonaws.com/photo/2015_06_06/d536edc134ec3d5a3419c6f0ffc28e12_raw.jpg,3.68,3.68,,0,0
Morland Old Speckled Hen,Greene King,Extra Special / Strong Bitter,5,0,,,,,,,,3,14/06/2015 00:15,https://untappd.com/c/192787988,https://untappd.com/beer/3121,https://untappd.com/brewery/612,England,Bury St Edmunds,Suffolk,,,,192787988,3121,612,https://untappd.s3.amazonaws.com/photo/2015_06_13/a93db2eb21eb29e541eab1d7647986d5_raw.jpg,3.36,3.36,,0,0
Ten Fifty,The Grainstore Brewery,Extra Special / Strong Bitter,5,0,,10.50 from Victoria,Kent,Kent,United Kingdom,51.3969,0.495299,2.75,14/06/2015 00:31,https://untappd.com/c/192801744,https://untappd.com/beer/143769,https://untappd.com/brewery/12127,England,Oakham,Rutland,,,,192801744,143769,12127,,3.48,3.5,,0,0
Leffe Ruby,Abbaye de Leffe,Fruit Beer,5,10,,,,,,,,3.25,25/06/2015 22:29,https://untappd.com/c/196553751,https://untappd.com/beer/5944,https://untappd.com/brewery/5,Belgium,Leuven,Vlaanderen,,,,196553751,5944,5,https://untappd.s3.amazonaws.com/photo/2015_06_25/2e6830a313a496d3dfed29746349adbf_raw.jpg,3.12,3.12,,0,0
Grolsch Premium Lager,Koninklijke Grolsch,Pilsner - Other,5,28,,,,,,,,3.25,03/07/2015 15:33,https://untappd.com/c/199253666,https://untappd.com/beer/7221,https://untappd.com/brewery/4058,Netherlands,Enschede,Overijssel,,,,199253666,7221,4058,,3.23,3.23,,0,0
Wheat,Meantime Brewing Company,Hefeweizen,5,0,Wrong glass!,The Figure of Eight (Wetherspoon),Birmingham,West Midlands,United Kingdom,52.4765,-1.9124,4,04/07/2015 17:51,https://untappd.com/c/199838769,https://untappd.com/beer/6871,https://untappd.com/brewery/844,England,City of London,London,,,,199838769,6871,844,https://untappd.s3.amazonaws.com/photo/2015_07_04/b90f5846a929685ad41fb4744b55bd03_raw.jpg,3.38,3.4,,0,0
Tradition Barcelona Common Beer,Cerveza Fort,California Common,5,26,,The Figure of Eight (Wetherspoon),Birmingham,West Midlands,United Kingdom,52.4765,-1.9124,3.25,04/07/2015 19:15,https://untappd.com/c/199885286,https://untappd.com/beer/57364,https://untappd.com/brewery/12703,Spain,l'Hospitalet de Llobregat,Catalunya,,,,199885286,57364,12703,https://untappd.s3.amazonaws.com/photo/2015_07_04/0bfb5a1a8487c9cc9e459a570cd537a2_raw.jpg,3.31,3.43,,1,0
Longhorn IPA,Purity Brewing Co. (England),IPA - Rye,5,55,,,,,,,,3.5,05/07/2015 10:10,https://untappd.com/c/200367387,https://untappd.com/beer/471463,https://untappd.com/brewery/1536,England,Alcester,Warwickshire,,,,200367387,471463,1536,https://untappd.s3.amazonaws.com/photo/2015_07_05/8a22ca641292379711fc91e915913760_raw.jpg,3.57,3.57,,0,0
Heineken,Heineken,Lager - Euro Pale,5,19,,L'Assiette Provençale,Cannes,Provence-Alpes-Côte d'Azur,France,43.5502,7.01214,3.25,11/07/2015 19:14,https://untappd.com/c/202212691,https://untappd.com/beer/5860,https://untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid-Holland,,,,202212691,5860,1400,,2.92,2.92,,0,0
Pirate Pale Ale,Colgan's Brewery,Pale Ale - English,5,0,,,,,,,,4.25,11/07/2015 19:20,https://untappd.com/c/202215546,https://untappd.com/beer/830060,https://untappd.com/brewery/160519,France,Mouans-Sartoux,Provence-Alpes-Côte d'Azur,,,,202215546,830060,160519,https://untappd.s3.amazonaws.com/photo/2015_07_11/e38088d248c4453ae2484198f87998b2_raw.jpg,3.12,3.45,,1,0
JDW Young Master Summer Of 1842,J D Wetherspoon,IPA - English,5,60,Quite bitter,The Alfred Herring (Wetherspoon),Palmers Green,Greater London,United Kingdom,51.6194,-0.106937,2.75,01/08/2015 20:55,https://untappd.com/c/209731477,https://untappd.com/beer/1162966,https://untappd.com/brewery/349614,England,Watford,Hertfordshire,,,,209731477,1162966,349614,https://untappd.s3.amazonaws.com/photo/2015_08_01/1489c431a49c4edcf70197cdef2f31b5_raw.jpg,3.33,3.42,,0,0
Brooklyn Summer Ale,Brooklyn Brewery,Pale Ale - English,5,18,"Keg, nice",The Ranelagh,Bounds Green,Greater London,United Kingdom,51.6087,-0.12729,4.25,16/08/2015 18:31,https://untappd.com/c/215272592,https://untappd.com/beer/5571,https://untappd.com/brewery/259,United States,Brooklyn,NY,,,,215272592,5571,259,,3.46,3.46,,0,0
Cornish IPA,Marks & Spencer,IPA - English,5,0,,,,,,,,2.75,20/08/2015 16:29,https://untappd.com/c/216279206,https://untappd.com/beer/61083,https://untappd.com/brewery/242395,England,City of London,London,,,,216279206,61083,242395,https://untappd.s3.amazonaws.com/photo/2015_08_20/bd77d9602459afa88908be79e8a013fc_raw.jpg,3.4,3.42,,0,0
Amarillo,Crouch Vale,Golden Ale,5,0,,,,,,,,4,29/08/2015 22:37,https://untappd.com/c/219666168,https://untappd.com/beer/28135,https://untappd.com/brewery/3598,England,South Woodham Ferrers,Essex,,,,219666168,28135,3598,,3.59,3.6,,0,0
Mosaic Pale,Hastings Beer Co,Pale Ale - American,5,0,"Can't rate it, need to try again! Unusual, kinda fairyliquid aroma and taste, but not unpleasant. Very intriguing",,,,,,,,25/09/2015 21:53,https://untappd.com/c/228594733,https://untappd.com/beer/673097,https://untappd.com/brewery/22438,England,St Leonards-on-Sea,East Sussex,,,,228594733,673097,22438,https://untappd.s3.amazonaws.com/photo/2015_09_25/efe1a662fc294a07bb61b776ce8fabc8_raw.jpg,3.74,3.7,,0,0
Heineken,Heineken,Lager - Euro Pale,5,19,"Surprisingly, not too bad",Twickenham Stadium,Twickenham,Greater London,United Kingdom,51.456,-0.341585,3,25/10/2015 18:32,https://untappd.com/c/239035434,https://untappd.com/beer/5860,https://untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid-Holland,,,,239035434,5860,1400,https://untappd.s3.amazonaws.com/photo/2015_10_25/b69fe67be21726da798e7dd4174d6986_raw.jpg,2.92,2.92,,0,0
Efes Draft,Anadolu Efes,Pilsner - Other,5,0,Nah,Middeys Brasserie & Bar,Barnet,Greater London,United Kingdom,51.6508,-0.149576,2.25,29/10/2015 20:03,https://untappd.com/c/239947689,https://untappd.com/beer/193844,https://untappd.com/brewery/4568,Turkey,Istanbul,Istanbul,,,,239947689,193844,4568,https://untappd.s3.amazonaws.com/photo/2015_10_29/2c25317bbb7188420499b17f343ec9c9_raw.jpg,3.05,3.07,,0,0
Premium Cloudy Cider,Addlestones (C&C Group plc),Cider - Traditional,5,0,,The Ranelagh,Bounds Green,Greater London,United Kingdom,51.6087,-0.12729,2.75,31/10/2015 19:17,https://untappd.com/c/240740489,https://untappd.com/beer/62839,https://untappd.com/brewery/13587,Ireland,Crumlin A ED,Leinster,,,,240740489,62839,13587,https://untappd.s3.amazonaws.com/photo/2015_10_31/6e05c8f79eebe3c26cfa723142c0f3e8_raw.jpg,3.38,3.4,,0,0
Kingfisher Ultra,United Breweries,Pilsner - Other,5,0,When in India...drink shit beer??,Open House,New Delhi,Delhi,India,28.6341,77.2205,1.75,03/12/2015 21:45,https://untappd.com/c/251560490,https://untappd.com/beer/89618,https://untappd.com/brewery/4657,India,,Bangalore,,,,251560490,89618,4657,https://untappd.s3.amazonaws.com/photo/2015_12_03/cfa123ab5acd6218ca014fd42e088555_raw.jpg,2.9,2.93,,0,0
